conv_id,speaker,utterance,persona,path,topic
42,0,what kind of foods do you prefer eating in a restaurant?,,,
43,1,top of the morning to yah . i'm just grand ., i tidy up homes for cash.  i can make wooden rocking chairs.  i have been tied down in a bank hold up.  i like to go bowling.  my dad used to work in law enforcement.,morning - dress - shop - shopping,dress
43,0,you should change your daily dress to something more suitable for the dress code.,,,
43,1,i will go to the shop to buy some clothes., i tidy up homes for cash.  i can make wooden rocking chairs.  i have been tied down in a bank hold up.  i like to go bowling.  my dad used to work in law enforcement.,morning - dress - shop - shopping,shop
43,0,can you go to the shop with me?,,,
43,1,"i do not like shopping, i do not go to a shop often.", i tidy up homes for cash.  i can make wooden rocking chairs.  i have been tied down in a bank hold up.  i like to go bowling.  my dad used to work in law enforcement.,morning - dress - shop - shopping,shopping
43,0,"you should try shopping though, it is fun and you can meet new people",,,
44,1,it is okay . my mom doesn't even love me, i am the bomb at food making.  i have a pet bird.  i lived in the south.  i had a rough childhood.,love - lovelight - eye - camera,lovelight
44,0,you should have a lovelight party with your mom and friends.,,,
44,1,what do you think of love?, i am the bomb at food making.  i have a pet bird.  i lived in the south.  i had a rough childhood.,love - lovelight - eye - camera,eye
44,0,you should try to make an eye lovelight party with your friends.,,,
44,1,i had a great dinner today., i am the bomb at food making.  i have a pet bird.  i lived in the south.  i had a rough childhood.,love - lovelight - eye - camera,camera
44,0,do you have a camera on you?,,,
45,1,good so far it was rainy all day, i'm relaxed.  i love my relatives and having a good time.  who wants to grind and toil all day ?.  my mom and dad were very similar.  i am a farmer and grow my own food.,day - christmas - fun - shopping,christmas
45,0,is it christmas already?,,,
45,1,yes it's christmas., i'm relaxed.  i love my relatives and having a good time.  who wants to grind and toil all day ?.  my mom and dad were very similar.  i am a farmer and grow my own food.,day - christmas - fun - shopping,fun
45,0,are you having fun now?,,,
45,1,"me too, my friends and i always get together for fun stuff.", i'm relaxed.  i love my relatives and having a good time.  who wants to grind and toil all day ?.  my mom and dad were very similar.  i am a farmer and grow my own food.,day - christmas - fun - shopping,shopping
45,0,do you like shopping with your friends?,,,
46,1,i am fantastic how was your day, i've a lot of money.  i am a musician and a brain.  i have a green thumb.  i play guitar in my spare time.  i like modern rock.,day - christmas - fun - shopping,christmas
46,0,what do you think about christmas?,,,
46,1,i really love christmas day., i've a lot of money.  i am a musician and a brain.  i have a green thumb.  i play guitar in my spare time.  i like modern rock.,day - christmas - fun - shopping,fun
46,0,let's go for a fun.,,,
46,1,i am a huge fan of the fun., i've a lot of money.  i am a musician and a brain.  i have a green thumb.  i play guitar in my spare time.  i like modern rock.,day - christmas - fun - shopping,shopping
46,0,what do you think of the fun shopping experience.,,,
47,1,i love coffee mugs ! i am an old soul and like that stuff .," i've been told i act like their father even though we are the same age.  i feel drawn to many objects.  i'm very vocal about my opinions.  sometimes i overreact too severely to situations.  everyday , i deal with pain.",soul - body - wash - car,body
47,0,"i agree, you have an old soul.",,,
47,1,i have an old body too.," i've been told i act like their father even though we are the same age.  i feel drawn to many objects.  i'm very vocal about my opinions.  sometimes i overreact too severely to situations.  everyday , i deal with pain.",soul - body - wash - car,wash
47,0,well you need to wash your body at some point.,,,
47,1,i wash my body everyday.," i've been told i act like their father even though we are the same age.  i feel drawn to many objects.  i'm very vocal about my opinions.  sometimes i overreact too severely to situations.  everyday , i deal with pain.",soul - body - wash - car,car
47,0,"oh, i guess you wash your car daily.",,,
48,1,"i'm roger , former military ."," a few months ago , i purchased an rv.  i used to be enlisted in the army.  i have a gym membership.  i am a professional freight driver.",roger - slang - bill - restaurant,slang
48,0,"i'm not sure, i really dislike slang.",,,
48,1,"i dislike slang more than anything else, i hate it!"," a few months ago , i purchased an rv.  i used to be enlisted in the army.  i have a gym membership.  i am a professional freight driver.",roger - slang - bill - restaurant,bill
48,0,can you explain what 'bill' is?,,,
48,1,"it's slang for ""booze""."," a few months ago , i purchased an rv.  i used to be enlisted in the army.  i have a gym membership.  i am a professional freight driver.",roger - slang - bill - restaurant,restaurant
48,0,is alcohol what you served me or an ingredient?,,,
49,1,"ll , in recovery i just got spooked by a black widow that was nesting in my shoe"," i hate insects , but not reptiles.  i'm a disgruntled technology worker.  i sip beverages all week.  i wear dark clothing.",widow - black - red - car,black
49,0,"that s okay, it s not a big deal.",,,
49,1,what color do you associate with widow?," i hate insects , but not reptiles.  i'm a disgruntled technology worker.  i sip beverages all week.  i wear dark clothing.",widow - black - red - car,red
49,0,"so, it s probably red for you, and what do you think of widow?",,,
49,1,is black and widow a good combination?," i hate insects , but not reptiles.  i'm a disgruntled technology worker.  i sip beverages all week.  i wear dark clothing.",widow - black - red - car,car
49,0,is the widow a good color for a car?,,,
50,1,"nice , i went to the renaissance fair today and did cosplay", i love dressing up as characters.  i'm a big film buff.  i went to this place where people dressed up as knights a couple of times.  i enjoy hbo originals.  i have my office in my house.,today - away - go - restaurant,away
50,0,"i went to cinema today, did you ever go to cinema?",,,
50,1,when was the last time you've been to the cinema?, i love dressing up as characters.  i'm a big film buff.  i went to this place where people dressed up as knights a couple of times.  i enjoy hbo originals.  i have my office in my house.,today - away - go - restaurant,go
50,0,"i went last week, it was cool.",,,
50,1,"you should go, its very expensive but the movie was really good", i love dressing up as characters.  i'm a big film buff.  i went to this place where people dressed up as knights a couple of times.  i enjoy hbo originals.  i have my office in my house.,today - away - go - restaurant,restaurant
50,0,"you should go to this restaurant here, it is very good. what kind of food do you like?",,,
51,1,great ! dealing with my 3 dogs and toddlers !, i have a lot of kids.  i passed the bar.  i spend a lot of money on gas.  i enjoy having pets.,toddler - baby - cat - car,baby
51,0,did you know baby animals can grow up to be full adults?,,,
51,1,i wonder if there are any babies in your neighborhood., i have a lot of kids.  i passed the bar.  i spend a lot of money on gas.  i enjoy having pets.,toddler - baby - cat - car,cat
51,0,are you fond of cats?,,,
51,1,"i have 2 pet cats, they are always sleeping.", i have a lot of kids.  i passed the bar.  i spend a lot of money on gas.  i enjoy having pets.,toddler - baby - cat - car,car
